58 8.5909834962941711e-01 8.5935373723005037e-01 8.5918347882962798e-01 
60 8.5910113992375248e-01 8.5933978575837311e-01 8.5918068853529261e-01 
62 8.5910366457575571e-01 8.5932716249835694e-01 8.5917816388328938e-01 
64 8.5910595626520214e-01 8.5931570405112501e-01 8.5917587219384295e-01 
66 8.5910804279679609e-01 8.5930527139315549e-01 8.5917378566224900e-01 
68 8.5910994794752304e-01 8.5929574563952027e-01 8.5917188051152205e-01 
70 8.5911169214702388e-01 8.5928702464201634e-01 8.5917013631202122e-01 
72 8.5911329302756123e-01 8.5927902023932956e-01 8.5916853543148386e-01 
74 8.5911476587138580e-01 8.5927165602020650e-01 8.5916706258765929e-01 
76 8.5911612397680526e-01 8.5926486549310965e-01 8.5916570448223983e-01 
78 8.5911737895941065e-01 8.5925859058008225e-01 8.5916444949963444e-01 
80 8.5911854100126783e-01 8.5925278037079655e-01 8.5916328745777726e-01 
82 8.5911961905809187e-01 8.5924739008667639e-01 8.5916220940095323e-01 
84 8.5912062103231501e-01 8.5924238021556065e-01 8.5916120742673008e-01 
86 8.5912155391831524e-01 8.5923771578555930e-01 8.5916027454072985e-01 
88 8.5912242392481075e-01 8.5923336575308218e-01 8.5915940453423434e-01 
90 8.5912323657842804e-01 8.5922930248499529e-01 8.5915859188061705e-01 
92 8.5912399681168850e-01 8.5922550131869324e-01 8.5915783164735660e-01 
94 8.5912470903802984e-01 8.5922194018698628e-01 8.5915711942101525e-01 
96 8.5912537721600546e-01 8.5921859929710842e-01 8.5915645124303963e-01 
98 8.5912600490440605e-01 8.5921546085510525e-01 8.5915582355463904e-01 
100 8.5912659530974456e-01 8.5921250882841294e-01 8.5915523314930053e-01 
102 8.5912715132728801e-01 8.5920972874069546e-01 8.5915467713175708e-01 
104 8.5912767557661973e-01 8.5920710749403684e-01 8.5915415288242536e-01 
106 8.5912817043254985e-01 8.5920463321438645e-01 8.5915365802649524e-01 
108 8.5912863805205686e-01 8.5920229511685164e-01 8.5915319040698823e-01 
110 8.5912908039783242e-01 8.5920008338797338e-01 8.5915274806121267e-01 
112 8.5912949925890925e-01 8.5919798908258949e-01 8.5915232920013584e-01 
114 8.5912989626877767e-01 8.5919600403324736e-01 8.5915193219026742e-01 
116 8.5913027292133637e-01 8.5919412077045410e-01 8.5915155553770872e-01 
118 8.5913063058496664e-01 8.5919233245230253e-01 8.5915119787407845e-01 
120 8.5913097051497678e-01 8.5919063280225183e-01 8.5915085794406831e-01 
122 8.5913129386463305e-01 8.5918901605397047e-01 8.5915053459441204e-01 
124 8.5913160169495328e-01 8.5918747690236930e-01 8.5915022676409181e-01 
126 8.5913189498342235e-01 8.5918601046002419e-01 8.5914993347562274e-01 
128 8.5913217463176039e-01 8.5918461221833375e-01 8.5914965382728470e-01 
130 8.5913244147286427e-01 8.5918327801281413e-01 8.5914938698618082e-01 
132 8.5913269627701394e-01 8.5918200399206601e-01 8.5914913218203115e-01 
134 8.5913293975743865e-01 8.5918078658994246e-01 8.5914888870160644e-01 
136 8.5913317257531285e-01 8.5917962250057145e-01 8.5914865588373224e-01 
138 8.5913339534425082e-01 8.5917850865588163e-01 8.5914843311479427e-01 
140 8.5913360863435273e-01 8.5917744220537207e-01 8.5914821982469236e-01 
142 8.5913381297585500e-01 8.5917642049786092e-01 8.5914801548319009e-01 
144 8.5913400886243085e-01 8.5917544106498145e-01 8.5914781959661424e-01 
146 8.5913419675417357e-01 8.5917450160626785e-01 8.5914763170487152e-01 
148 8.5913437708030038e-01 8.5917359997563381e-01 8.5914745137874471e-01 
150 8.5913455024160690e-01 8.5917273416910123e-01 8.5914727821743819e-01 
152 8.5913471661269436e-01 8.5917190231366369e-01 8.5914711184635073e-01 
154 8.5913487654399967e-01 8.5917110265713736e-01 8.5914695191504542e-01 
156 8.5913503036364025e-01 8.5917033355893424e-01 8.5914679809540484e-01 
158 8.5913517837909859e-01 8.5916959348164257e-01 8.5914665007994651e-01 
160 8.5913532087876154e-01 8.5916888098332778e-01 8.5914650758028355e-01 
162 8.5913545813332437e-01 8.5916819471051409e-01 8.5914637032572072e-01 
164 8.5913559039707721e-01 8.5916753339174945e-01 8.5914623806196788e-01 
166 8.5913571790908616e-01 8.5916689583170514e-01 8.5914611054995893e-01 
168 8.5913584089427075e-01 8.5916628090578195e-01 8.5914598756477434e-01 
170 8.5913595956439948e-01 8.5916568755513856e-01 8.5914586889464561e-01 
172 8.5913607411900006e-01 8.5916511478213542e-01 8.5914575434004503e-01 
174 8.5913618474620024e-01 8.5916456164613475e-01 8.5914564371284485e-01 
176 8.5913629162349858e-01 8.5916402725964258e-01 8.5914553683554651e-01 
178 8.5913639491847960e-01 8.5916351078473752e-01 8.5914543354056550e-01 
180 8.5913649478946874e-01 8.5916301142979201e-01 8.5914533366957635e-01 
182 8.5913659138614051e-01 8.5916252844643315e-01 8.5914523707290458e-01 
184 8.5913668485007977e-01 8.5916206112673688e-01 8.5914514360896532e-01 
186 8.5913677531530008e-01 8.5916160880063508e-01 8.5914505314374501e-01 
188 8.5913686290872460e-01 8.5916117083351251e-01 8.5914496555032049e-01 
190 8.5913694775063210e-01 8.5916074662397501e-01 8.5914488070841299e-01 
192 8.5913702995507002e-01 8.5916033560178562e-01 8.5914479850397507e-01 
194 8.5913710963023648e-01 8.5915993722595307e-01 8.5914471882880861e-01 
196 8.5913718687883867e-01 8.5915955098294239e-01 8.5914464158020643e-01 
198 8.5913726179842165e-01 8.5915917638502726e-01 8.5914456666062344e-01 
200 8.5913733448167950e-01 8.5915881296873797e-01 8.5914449397736559e-01 
202 8.5913740501673885e-01 8.5915846029344123e-01 8.5914442344230624e-01 
204 8.5913747348742853e-01 8.5915811793999308e-01 8.5914435497161656e-01 
206 8.5913753997352749e-01 8.5915778550949851e-01 8.5914428848551760e-01 
208 8.5913760455099730e-01 8.5915746262214920e-01 8.5914422390804779e-01 
210 8.5913766729220020e-01 8.5915714891613448e-01 8.5914416116684489e-01 
212 8.5913772826610191e-01 8.5915684404662596e-01 8.5914410019294318e-01 
214 8.5913778753845960e-01 8.5915654768483773e-01 8.5914404092058549e-01 
216 8.5913784517200020e-01 8.5915625951713448e-01 8.5914398328704489e-01 
218 8.5913790122658706e-01 8.5915597924420040e-01 8.5914392723245803e-01 
220 8.5913795575937513e-01 8.5915570658026008e-01 8.5914387269966996e-01 
222 8.5913800882495561e-01 8.5915544125235743e-01 8.5914381963408948e-01 
224 8.5913806047549435e-01 8.5915518299966420e-01 8.5914376798355074e-01 
226 8.5913811076085878e-01 8.5915493157284184e-01 8.5914371769818632e-01 
228 8.5913815972873886e-01 8.5915468673344120e-01 8.5914366873030623e-01 
230 8.5913820742476033e-01 8.5915444825333409e-01 8.5914362103428477e-01 
232 8.5913825389259080e-01 8.5915421591418173e-01 8.5914357456645429e-01 
234 8.5913829917403928e-01 8.5915398950693911e-01 8.5914352928500581e-01 
236 8.5913834330915195e-01 8.5915376883137617e-01 8.5914348514989314e-01 
238 8.5913838633629747e-01 8.5915355369564839e-01 8.5914344212274762e-01 
240 8.5913842829225451e-01 8.5915334391586340e-01 8.5914340016679058e-01 
242 8.5913846921228720e-01 8.5915313931569992e-01 8.5914335924675789e-01 
244 8.5913850913022083e-01 8.5915293972603157e-01 8.5914331932882426e-01 
246 8.5913854807851076e-01 8.5915274498458172e-01 8.5914328038053434e-01 
248 8.5913858608830984e-01 8.5915255493558673e-01 8.5914324237073525e-01 
250 8.5913862318952838e-01 8.5915236942949358e-01 8.5914320526951671e-01 
252 8.5913865941089618e-01 8.5915218832265483e-01 8.5914316904814891e-01 
254 8.5913869478001537e-01 8.5915201147705889e-01 8.5914313367902972e-01 
256 8.5913872932341451e-01 8.5915183876006340e-01 8.5914309913563058e-01 
258 8.5913876306659742e-01 8.5915167004414883e-01 8.5914306539244767e-01 
260 8.5913879603409127e-01 8.5915150520667938e-01 8.5914303242495382e-01 
262 8.5913882824949095e-01 8.5915134412968119e-01 8.5914300020955414e-01 
264 8.5913885973549975e-01 8.5915118669963697e-01 8.5914296872354534e-01 
266 8.5913889051397252e-01 8.5915103280727312e-01 8.5914293794507257e-01 
268 8.5913892060595032e-01 8.5915088234738435e-01 8.5914290785309477e-01 
270 8.5913895003169793e-01 8.5915073521864627e-01 8.5914287842734716e-01 
272 8.5913897881073820e-01 8.5915059132344451e-01 8.5914284964830689e-01 
274 8.5913900696188428e-01 8.5915045056771455e-01 8.5914282149716081e-01 
276 8.5913903450326967e-01 8.5915031286078758e-01 8.5914279395577542e-01 
278 8.5913906145237795e-01 8.5915017811524619e-01 8.5914276700666714e-01 
280 8.5913908782607096e-01 8.5915004624678071e-01 8.5914274063297413e-01 
282 8.5913911364061435e-01 8.5914991717406375e-01 8.5914271481843074e-01 
284 8.5913913891170357e-01 8.5914979081861764e-01 8.5914268954734152e-01 
286 8.5913916365448617e-01 8.5914966710470486e-01 8.5914266480455892e-01 
288 8.5913918788358723e-01 8.5914954595919957e-01 8.5914264057545786e-01 
290 8.5913921161312712e-01 8.5914942731149990e-01 8.5914261684591797e-01 
292 8.5913923485674615e-01 8.5914931109340520e-01 8.5914259360229894e-01 
294 8.5913925762762111e-01 8.5914919723903038e-01 8.5914257083142398e-01 
296 8.5913927993848638e-01 8.5914908568470383e-01 8.5914254852055871e-01 
298 8.5913930180164910e-01 8.5914897636888998e-01 8.5914252665739599e-01 
300 8.5913932322900810e-01 8.5914886923209521e-01 8.5914250523003699e-01 
302 8.5913934423206961e-01 8.5914876421678765e-01 8.5914248422697548e-01 
304 8.5913936482196229e-01 8.5914866126732403e-01 8.5914246363708280e-01 
306 8.5913938500945330e-01 8.5914856032986942e-01 8.5914244344959179e-01 
308 8.5913940480495965e-01 8.5914846135233747e-01 8.5914242365408544e-01 
310 8.5913942421856482e-01 8.5914836428431141e-01 8.5914240424048027e-01 
312 8.5913944326002989e-01 8.5914826907698649e-01 8.5914238519901520e-01 
314 8.5913946193880530e-01 8.5914817568310897e-01 8.5914236652023979e-01 
316 8.5913948026404485e-01 8.5914808405691145e-01 8.5914234819500024e-01 
318 8.5913949824461322e-01 8.5914799415406984e-01 8.5914233021443187e-01 
320 8.5913951588910109e-01 8.5914790593163004e-01 8.5914231256994400e-01 
322 8.5913953320583247e-01 8.5914781934797313e-01 8.5914229525321262e-01 
324 8.5913955020287447e-01 8.5914773436276337e-01 8.5914227825617062e-01 
326 8.5913956688804793e-01 8.5914765093689605e-01 8.5914226157099716e-01 
328 8.5913958326893725e-01 8.5914756903244971e-01 8.5914224519010784e-01 
330 8.5913959935289530e-01 8.5914748861265922e-01 8.5914222910614979e-01 
332 8.5913961514705639e-01 8.5914740964185377e-01 8.5914221331198870e-01 
334 8.5913963065834043e-01 8.5914733208543359e-01 8.5914219780070467e-01 
336 8.5913964589346292e-01 8.5914725590982111e-01 8.5914218256558217e-01 
338 8.5913966085894011e-01 8.5914718108243493e-01 8.5914216760010498e-01 
340 8.5913967556109894e-01 8.5914710757164081e-01 8.5914215289794615e-01 
342 8.5913969000607970e-01 8.5914703534673720e-01 8.5914213845296539e-01 
344 8.5913970419984687e-01 8.5914696437790139e-01 8.5914212425919823e-01 
346 8.5913971814819157e-01 8.5914689463617788e-01 8.5914211031085352e-01 
348 8.5913973185673931e-01 8.5914682609343895e-01 8.5914209660230578e-01 
350 8.5913974533095572e-01 8.5914675872235735e-01 8.5914208312808937e-01 
352 8.5913975857615110e-01 8.5914669249638043e-01 8.5914206988289399e-01 
354 8.5913977159748689e-01 8.5914662738970105e-01 8.5914205686155820e-01 
356 8.5913978439997907e-01 8.5914656337724060e-01 8.5914204405906602e-01 
358 8.5913979698850418e-01 8.5914650043461460e-01 8.5914203147054091e-01 
360 8.5913980936780421e-01 8.5914643853811445e-01 8.5914201909124088e-01 
362 8.5913982154249013e-01 8.5914637766468482e-01 8.5914200691655496e-01 
364 8.5913983351704570e-01 8.5914631779190720e-01 8.5914199494199939e-01 
366 8.5913984529583454e-01 8.5914625889796281e-01 8.5914198316321055e-01 
368 8.5913985688310035e-01 8.5914620096163374e-01 8.5914197157594474e-01 
370 8.5913986828297295e-01 8.5914614396227074e-01 8.5914196017607214e-01 
372 8.5913987949947157e-01 8.5914608787977764e-01 8.5914194895957352e-01 
374 8.5913989053650752e-01 8.5914603269459788e-01 8.5914193792253757e-01 
376 8.5913990139789032e-01 8.5914597838768414e-01 8.5914192706115478e-01 
378 8.5913991208732621e-01 8.5914592494050468e-01 8.5914191637171888e-01 
380 8.5913992260842664e-01 8.5914587233500228e-01 8.5914190585061845e-01 
382 8.5913993296470692e-01 8.5914582055360089e-01 8.5914189549433817e-01 
384 8.5913994315959252e-01 8.5914576957917310e-01 8.5914188529945257e-01 
386 8.5913995319641900e-01 8.5914571939504092e-01 8.5914187526262609e-01 
388 8.5913996307843732e-01 8.5914566998494890e-01 8.5914186538060777e-01 
390 8.5913997280881516e-01 8.5914562133306016e-01 8.5914185565022994e-01 
392 8.5913998239063893e-01 8.5914557342394082e-01 8.5914184606840616e-01 
394 8.5913999182691736e-01 8.5914552624254914e-01 8.5914183663212773e-01 
396 8.5914000112058275e-01 8.5914547977422173e-01 8.5914182733846234e-01 
398 8.5914001027449527e-01 8.5914543400465937e-01 8.5914181818454982e-01 
400 8.5914001929144312e-01 8.5914538891992009e-01 8.5914180916760197e-01 
402 8.5914002817414448e-01 8.5914534450641333e-01 8.5914180028490061e-01 
404 8.5914003692525198e-01 8.5914530075087581e-01 8.5914179153379311e-01 
406 8.5914004554735124e-01 8.5914525764037974e-01 8.5914178291169385e-01 
408 8.5914005404296567e-01 8.5914521516230757e-01 8.5914177441607942e-01 
410 8.5914006241455798e-01 8.5914517330434603e-01 8.5914176604448711e-01 
412 8.5914007066453002e-01 8.5914513205448562e-01 8.5914175779451507e-01 
414 8.5914007879522614e-01 8.5914509140100503e-01 8.5914174966381895e-01 
416 8.5914008680893506e-01 8.5914505133246044e-01 8.5914174165011004e-01 
418 8.5914009470789032e-01 8.5914501183768410e-01 8.5914173375115477e-01 
420 8.5914010249427175e-01 8.5914497290577674e-01 8.5914172596477334e-01 
422 8.5914011017020919e-01 8.5914493452608975e-01 8.5914171828883590e-01 
424 8.5914011773778132e-01 8.5914489668822913e-01 8.5914171072126377e-01 
426 8.5914012519901850e-01 8.5914485938204321e-01 8.5914170326002659e-01 
428 8.5914013255590327e-01 8.5914482259761937e-01 8.5914169590314182e-01 
430 8.5914013981037329e-01 8.5914478632526925e-01 8.5914168864867180e-01 
432 8.5914014696432028e-01 8.5914475055553452e-01 8.5914168149472481e-01 
434 8.5914015401959198e-01 8.5914471527917580e-01 8.5914167443945311e-01 
436 8.5914016097799650e-01 8.5914468048715298e-01 8.5914166748104859e-01 
438 8.5914016784129776e-01 8.5914464617064712e-01 8.5914166061774733e-01 
440 8.5914017461122172e-01 8.5914461232102690e-01 8.5914165384782337e-01 
442 8.5914018128945446e-01 8.5914457892986340e-01 8.5914164716959063e-01 
444 8.5914018787764412e-01 8.5914454598891532e-01 8.5914164058140097e-01 
446 8.5914019437740219e-01 8.5914451349012455e-01 8.5914163408164290e-01 
448 8.5914020079030462e-01 8.5914448142561239e-01 8.5914162766874047e-01 
450 8.5914020711789174e-01 8.5914444978767701e-01 8.5914162134115335e-01 
452 8.5914021336167057e-01 8.5914441856878287e-01 8.5914161509737452e-01 
454 8.5914021952311415e-01 8.5914438776156477e-01 8.5914160893593094e-01 
456 8.5914022560366432e-01 8.5914435735881411e-01 8.5914160285538077e-01 
458 8.5914023160473085e-01 8.5914432735348145e-01 8.5914159685431424e-01 
460 8.5914023752769264e-01 8.5914429773867251e-01 8.5914159093135245e-01 
462 8.5914024337389949e-01 8.5914426850763848e-01 8.5914158508514560e-01 
464 8.5914024914467202e-01 8.5914423965377584e-01 8.5914157931437307e-01 
466 8.5914025484130208e-01 8.5914421117062556e-01 8.5914157361774302e-01 
468 8.5914026046505465e-01 8.5914418305186246e-01 8.5914156799399044e-01 
470 8.5914026601716764e-01 8.5914415529129728e-01 8.5914156244187745e-01 
472 8.5914027149885275e-01 8.5914412788287176e-01 8.5914155696019234e-01 
474 8.5914027691129635e-01 8.5914410082065418e-01 8.5914155154774874e-01 
476 8.5914028225565886e-01 8.5914407409884164e-01 8.5914154620338623e-01 
478 8.5914028753307758e-01 8.5914404771174802e-01 8.5914154092596751e-01 
480 8.5914029274466630e-01 8.5914402165380421e-01 8.5914153571437879e-01 
482 8.5914029789151525e-01 8.5914399591955970e-01 8.5914153056752984e-01 
484 8.5914030297469191e-01 8.5914397050367619e-01 8.5914152548435319e-01 
486 8.5914030799524255e-01 8.5914394540092298e-01 8.5914152046380254e-01 
488 8.5914031295419213e-01 8.5914392060617484e-01 8.5914151550485296e-01 
490 8.5914031785254374e-01 8.5914389611441699e-01 8.5914151060650135e-01 
492 8.5914032269128082e-01 8.5914387192073138e-01 8.5914150576776427e-01 
494 8.5914032747136715e-01 8.5914384802029997e-01 8.5914150098767794e-01 
496 8.5914033219374608e-01 8.5914382440840509e-01 8.5914149626529901e-01 
498 8.5914033685934366e-01 8.5914380108041744e-01 8.5914149159970143e-01 
500 8.5914034146906570e-01 8.5914377803180741e-01 8.5914148698997939e-01 
502 8.5914034602380163e-01 8.5914375525812758e-01 8.5914148243524346e-01 
504 8.5914035052442217e-01 8.5914373275502509e-01 8.5914147793462292e-01 
506 8.5914035497178132e-01 8.5914371051822913e-01 8.5914147348726377e-01 
508 8.5914035936671573e-01 8.5914368854355705e-01 8.5914146909232936e-01 
510 8.5914036371004676e-01 8.5914366682690191e-01 8.5914146474899833e-01 
512 8.5914036800257898e-01 8.5914364536424082e-01 8.5914146045646611e-01 
514 8.5914037224510109e-01 8.5914362415163026e-01 8.5914145621394400e-01 
516 8.5914037643838759e-01 8.5914360318519800e-01 8.5914145202065750e-01 
518 8.5914038058319653e-01 8.5914358246115308e-01 8.5914144787584856e-01 
520 8.5914038468027298e-01 8.5914356197577058e-01 8.5914144377877211e-01 
522 8.5914038873034726e-01 8.5914354172539964e-01 8.5914143972869783e-01 
524 8.5914039273413467e-01 8.5914352170646235e-01 8.5914143572491042e-01 
526 8.5914039669233899e-01 8.5914350191544098e-01 8.5914143176670610e-01 
528 8.5914040060564822e-01 8.5914348234889437e-01 8.5914142785339687e-01 
530 8.5914040447474016e-01 8.5914346300343492e-01 8.5914142398430493e-01 
532 8.5914040830027760e-01 8.5914344387574748e-01 8.5914142015876749e-01 
534 8.5914041208291225e-01 8.5914342496257468e-01 8.5914141637613284e-01 
536 8.5914041582328249e-01 8.5914340626072327e-01 8.5914141263576260e-01 
538 8.5914041952201647e-01 8.5914338776705312e-01 8.5914140893702862e-01 
540 8.5914042317972961e-01 8.5914336947848768e-01 8.5914140527931548e-01 
542 8.5914042679702640e-01 8.5914335139200393e-01 8.5914140166201869e-01 
544 8.5914043037449972e-01 8.5914333350463712e-01 8.5914139808454537e-01 
546 8.5914043391273187e-01 8.5914331581347636e-01 8.5914139454631322e-01 
548 8.5914043741229551e-01 8.5914329831565817e-01 8.5914139104674958e-01 
550 8.5914044087375163e-01 8.5914328100837756e-01 8.5914138758529346e-01 
552 8.5914044429765113e-01 8.5914326388888007e-01 8.5914138416139396e-01 
554 8.5914044768453568e-01 8.5914324695445754e-01 8.5914138077450941e-01 
556 8.5914045103493675e-01 8.5914323020245220e-01 8.5914137742410834e-01 
558 8.5914045434937680e-01 8.5914321363025148e-01 8.5914137410966829e-01 
560 8.5914045762836866e-01 8.5914319723529242e-01 8.5914137083067643e-01 
562 8.5914046087241580e-01 8.5914318101505693e-01 8.5914136758662929e-01 
564 8.5914046408201261e-01 8.5914316496707266e-01 8.5914136437703248e-01 
566 8.5914046725764581e-01 8.5914314908890665e-01 8.5914136120139928e-01 
568 8.5914047039979247e-01 8.5914313337817338e-01 8.5914135805925262e-01 
570 8.5914047350892253e-01 8.5914311783252328e-01 8.5914135495012256e-01 
572 8.5914047658549597e-01 8.5914310244965586e-01 8.5914135187354912e-01 
574 8.5914047962996642e-01 8.5914308722730359e-01 8.5914134882907867e-01 
576 8.5914048264277865e-01 8.5914307216324226e-01 8.5914134581626644e-01 
578 8.5914048562437006e-01 8.5914305725528517e-01 8.5914134283467503e-01 
580 8.5914048857517100e-01 8.5914304250128071e-01 8.5914133988387409e-01 
582 8.5914049149560290e-01 8.5914302789912145e-01 8.5914133696344219e-01 
584 8.5914049438608220e-01 8.5914301344672472e-01 8.5914133407296289e-01 
586 8.5914049724701702e-01 8.5914299914205061e-01 8.5914133121202807e-01 
588 8.5914050007880838e-01 8.5914298498309405e-01 8.5914132838023671e-01 
590 8.5914050288184973e-01 8.5914297096788683e-01 8.5914132557719536e-01 
592 8.5914050565653033e-01 8.5914295709448407e-01 8.5914132280251476e-01 
594 8.5914050840323153e-01 8.5914294336097785e-01 8.5914132005581356e-01 
596 8.5914051112232714e-01 8.5914292976550000e-01 8.5914131733671795e-01 
598 8.5914051381418699e-01 8.5914291630620099e-01 8.5914131464485810e-01 
600 8.5914051647917300e-01 8.5914290298127072e-01 8.5914131197987209e-01 
602 8.5914051911764200e-01 8.5914288978892550e-01 8.5914130934140309e-01 
604 8.5914052172994404e-01 8.5914287672741552e-01 8.5914130672910105e-01 
606 8.5914052431642496e-01 8.5914286379501115e-01 8.5914130414262013e-01 
608 8.5914052687742315e-01 8.5914285099001997e-01 8.5914130158162194e-01 
610 8.5914052941327257e-01 8.5914283831077309e-01 8.5914129904577252e-01 
612 8.5914053192430107e-01 8.5914282575563039e-01 8.5914129653474403e-01 
614 8.5914053441083238e-01 8.5914281332297382e-01 8.5914129404821271e-01 
616 8.5914053687318326e-01 8.5914280101121920e-01 8.5914129158586183e-01 
618 8.5914053931166623e-01 8.5914278881880435e-01 8.5914128914737886e-01 
620 8.5914054172658916e-01 8.5914277674419015e-01 8.5914128673245593e-01 
622 8.5914054411825469e-01 8.5914276478586205e-01 8.5914128434079040e-01 
624 8.5914054648696059e-01 8.5914275294233278e-01 8.5914128197208450e-01 
626 8.5914054883299940e-01 8.5914274121213874e-01 8.5914127962604570e-01 
628 8.5914055115665899e-01 8.5914272959384075e-01 8.5914127730238610e-01 
630 8.5914055345822404e-01 8.5914271808601550e-01 8.5914127500082105e-01 
632 8.5914055573797365e-01 8.5914270668726744e-01 8.5914127272107144e-01 
634 8.5914055799618239e-01 8.5914269539622379e-01 8.5914127046286271e-01 
636 8.5914056023312035e-01 8.5914268421153417e-01 8.5914126822592474e-01 
638 8.5914056244905423e-01 8.5914267313186432e-01 8.5914126600999086e-01 
640 8.5914056464424671e-01 8.5914266215590240e-01 8.5914126381479838e-01 
642 8.5914056681895490e-01 8.5914265128236145e-01 8.5914126164009019e-01 
644 8.5914056897343327e-01 8.5914264050996914e-01 8.5914125948561182e-01 
646 8.5914057110793218e-01 8.5914262983747480e-01 8.5914125735111291e-01 
648 8.5914057322269821e-01 8.5914261926364466e-01 8.5914125523634688e-01 
650 8.5914057531797283e-01 8.5914260878727133e-01 8.5914125314107226e-01 
652 8.5914057739399574e-01 8.5914259840715723e-01 8.5914125106504935e-01 
654 8.5914057945100153e-01 8.5914258812212807e-01 8.5914124900804356e-01 
656 8.5914058148922168e-01 8.5914257793102711e-01 8.5914124696982341e-01 
658 8.5914058350888456e-01 8.5914256783271292e-01 8.5914124495016053e-01 
660 8.5914058551021455e-01 8.5914255782606275e-01 8.5914124294883054e-01 
662 8.5914058749343347e-01 8.5914254790996836e-01 8.5914124096561162e-01 
664 8.5914058945875871e-01 8.5914253808334240e-01 8.5914123900028638e-01 
666 8.5914059140640486e-01 8.5914252834511140e-01 8.5914123705264023e-01 
668 8.5914059333658321e-01 8.5914251869421987e-01 8.5914123512246188e-01 
670 8.5914059524950259e-01 8.5914250912962276e-01 8.5914123320954250e-01 
672 8.5914059714536717e-01 8.5914249965029965e-01 8.5914123131367792e-01 
674 8.5914059902438000e-01 8.5914249025523570e-01 8.5914122943466509e-01 
676 8.5914060088673994e-01 8.5914248094343626e-01 8.5914122757230516e-01 
678 8.5914060273264303e-01 8.5914247171392055e-01 8.5914122572640206e-01 
680 8.5914060456228292e-01 8.5914246256572135e-01 8.5914122389676217e-01 
682 8.5914060637584966e-01 8.5914245349788743e-01 8.5914122208319543e-01 
684 8.5914060817353111e-01 8.5914244450948019e-01 8.5914122028551398e-01 
686 8.5914060995551278e-01 8.5914243559957204e-01 8.5914121850353231e-01 
688 8.5914061172197598e-01 8.5914242676725561e-01 8.5914121673706911e-01 
690 8.5914061347310078e-01 8.5914241801163205e-01 8.5914121498594431e-01 
692 8.5914061520906482e-01 8.5914240933181163e-01 8.5914121324998027e-01 
694 8.5914061693004262e-01 8.5914240072692283e-01 8.5914121152900247e-01 
696 8.5914061863620506e-01 8.5914239219611044e-01 8.5914120982284004e-01 
698 8.5914062032772232e-01 8.5914238373852436e-01 8.5914120813132278e-01 
700 8.5914062200476216e-01 8.5914237535332516e-01 8.5914120645428294e-01 
702 8.5914062366748789e-01 8.5914236703969604e-01 8.5914120479155720e-01 
704 8.5914062531606283e-01 8.5914235879682155e-01 8.5914120314298226e-01 
706 8.5914062695064808e-01 8.5914235062389510e-01 8.5914120150839701e-01 
708 8.5914062857139983e-01 8.5914234252013677e-01 8.5914119988764526e-01 
710 8.5914063017847431e-01 8.5914233448476418e-01 8.5914119828057078e-01 
712 8.5914063177202493e-01 8.5914232651701106e-01 8.5914119668702016e-01 
714 8.5914063335220381e-01 8.5914231861611667e-01 8.5914119510684128e-01 
716 8.5914063491915860e-01 8.5914231078134273e-01 8.5914119353988649e-01 
